authors,created,description,id,is_prerelease,last_updated,listed,summary,tags,total_downloads,verified,version
take.io Team,2011-11-08T19:49:35.657Z,"TakeIo.Essentials is a RESTful framework for ASP.NET MVC 3. TakeIo.Essentials supports Sinatra-like (from Ruby) routes, implements OPTIONS and HEAD methods in a reasonable way, adds syntax-sugar methods for returning OpenSocial (JSON/XML) single items and collections, decouples routing from controllers (you can specify them in Web.config), implements user-friendly exception handlers, and some other goodies.",TakeIo.Essentials,False,2014-01-29T12:46:59.133-08:00,True,TakeIo.Essentials is a RESTful framework for ASP.NET MVC 3.,"json,xml,rest,restful,aspnet,aspnetmvc,aspnetmvc3,mvc3",11657,False,1.0.0.10
"Jeremy D. Miller,Dru Sellers,et al.",2011-11-10T22:28:39.563Z,Tools for deploying applications built on top of the Bottles framework,Bottles.Deployment,False,2012-03-19T12:52:01.773-07:00,True,,"packaging,areas,slices",35759,False,0.9.1.154
"Jeremy D. Miller,Dru Sellers,et al.",2011-11-07T21:25:01.247Z,Support for creating services via Bottles,Bottles.Host.Packaging,False,2013-08-06T05:34:30.75-07:00,True,,"packaging,service",34666,False,0.9.1.147
eXpand,2011-11-09T00:48:07.757Z,ConditionalDetailViews Module (Win) / eXpand Framework,eXpandConditionalDetailViewsWin,False,2013-06-18T08:51:35.047-07:00,True,ConditionalDetailViews Module (Win) / eXpand Framework,"DevExpress,eXpand",27346,False,11.1.8.14
eXpand,2011-11-08T08:59:26.297Z,ModelDifference Module (Web) / eXpand Framework,eXpandModelDifferenceWeb,False,2018-04-09T16:17:21.897+00:00,True,ModelDifference Module (Web) / eXpand Framework,"DevExpress,eXpand",68693,False,11.1.3.1
Selenium Committers,2011-11-10T19:38:12.5Z,"Selenium is a set of different software tools each with a different approach to supporting browser automation. These tools are highly flexible, allowing many options for locating and manipulating elements within a browser, and one of its key features is the support for automating multiple browser platforms. This package contains the .NET bindings for the newer, more concise and object-based Selenium WebDriver API, which uses native OS-level events to manipulate the browser, bypassing the JavaScript sandbox, and does not require the Selenium Server to automate the browser.",Selenium.WebDriver,False,2018-04-12T15:56:43.4+00:00,True,.NET bindings for the Selenium WebDriver API,"Selenium,WebDriver,browser,automation",5202813,False,2.12.0
Surge Consulting Group,2011-11-09T02:14:17.74Z,The Surge SlickGrid Extensions is a set of open-sourced tools that will make using grids in your application a breeze.,Surge.SlickGrid.Extensions,False,2012-03-21T22:58:49.09-07:00,True,Super-powered jQuery Ui Widget for interacting with the SlickGrid javascript grid.,"jQuery,jQueryUI,plugins,widgets,grid,javascript",2801,False,1.0.0
"Chad Myers,Jeremy D. Miller,Joshua Flanagan",2011-11-08T22:07:45.017Z,Support for using the ASP.NET WebForms view engine within a FubuMVC application.,FubuMVC.WebForms,False,2013-08-06T05:45:02.56-07:00,True,,"webforms,fubumvc",55171,False,0.9.1.633
eXpand,2011-11-08T08:18:25.383Z,IO Module (Win) / eXpand Framework,eXpandIOWin,False,2018-04-09T16:14:14.513+00:00,True,IO Module (Win) / eXpand Framework,"DevExpress,eXpand",68485,False,2.1.3.5
eXpand,2011-11-09T00:50:49.887Z,WorkFlow Module (Win) / eXpand Framework,eXpandWorkFlowrWin,False,2013-08-09T07:43:55.84-07:00,True,WorkFlow Module (Win) / eXpand Framework,"DevExpress,eXpand",30724,False,11.1.8.14
"Chad Myers,Jeremy D. Miller,Joshua Flanagan",2011-11-07T21:30:55.047Z,"A compositional, convention-based framework for complex web applications.
		This package allows you to quickly create a new FubuMVC web application. If you just want to reference
		the FubuMVC libraries without the guidance, use the FubuMVC.Lib package instead.",FubuMVC,False,2013-12-16T12:00:59.923-08:00,True,,"web,framework,mvc",55747,False,0.9.1.628
"Johnny Halife,Juan Pablo Garcia,Mauro Krikorian,Mariano Converti,Damian Martinez,Nico Bello,and Ezequiel Morito",2011-11-08T16:18:47.27Z,"Authenticates service requests using your Membership Provider.
	  Due to WebApi requirement for ASP.NET it also  suppresses Forms Redirect by leveraging aspnet.suppressformsredirect Package.",WebApi.Membership,False,1899-12-31T16:00:00-08:00,False,,"swt,wif,membership,wrap,azure,webapi",3235,False,0.0.2.1
eXpand,2011-11-10T12:32:42.31Z,ModelArtifact Module (Win) / eXpand Framework,eXpandModelArtifactWin,False,2013-08-09T07:42:13.893-07:00,True,ModelArtifact Module (Win) / eXpand Framework,"DevExpress,eXpand",31419,False,11.1.8.15
Selenium Committers,2011-11-10T19:40:26.963Z,"Selenium is a set of different software tools each with a different approach to supporting browser automation. These tools are highly flexible, allowing many options for locating and manipulating elements within a browser, and one of its key features is the support for automating multiple browser platforms. This package contains the .NET bindings for the older, more procedural Selenium Remote Control (or Selenium RC) API, but implemented using the newer WebDriver technology. It does not require a running instance of the Selenium Server, and is not limited to the functionality available from within the JavaScript sandbox. It is intended as a transitional package to allow organizations with significant investment in the Selenium RC API to run their code with minimal modifications until they are able to migrate to the newer Selenium WebDriver API.",Selenium.WebDriverBackedSelenium,False,2018-04-12T15:57:17.07+00:00,True,"Implementation of the Selenium Remote Control (RC) API, using WebDriver technology","Selenium,WebDriver,remote,control,RC,browser,automation",543248,False,2.12.0
eXpand,2011-11-10T12:34:21.57Z,WorldCreator Module (Web) / eXpand Framework,eXpandWorldCreatorWeb,False,2018-04-09T16:26:20.077+00:00,True,WorldCreator Module (Web) / eXpand Framework,"DevExpress,eXpand",67189,False,11.1.8.15
"AdrianLongley,AndrewVos",2011-11-10T11:35:15.787Z,"Intuitive, robust browser automation for .Net",Coypu,False,2017-09-12T10:39:41.027+00:00,True,,,222518,False,0.5.4
"Chad Myers,Jeremy D. Miller,Joshua Flanagan",2011-11-10T22:18:03.407Z,A foundational library for .Net frameworks including model binding and localization,FubuCore,False,2016-02-03T14:49:48.593+00:00,True,,"utilities,fubu",108808,False,0.9.2.95
kibiluzbad,2011-11-10T22:52:56.647Z,Architectural foundation for building ASP.NET MVC3 applications whit NHibernate very fast.,Xango,False,2012-01-03T11:17:16.067-08:00,True,,"mvc,NHibernate,FluentNhibernate",2166,False,1.0.0
"Chad Myers,Jeremy D. Miller,Joshua Flanagan",2011-11-08T15:10:46.987Z,"A compositional, convention-based framework for complex web applications.
		This package allows you to quickly create a new FubuMVC web application. If you just want to reference
		the FubuMVC libraries without the guidance, use the FubuMVC.Lib package instead.",FubuMVC,False,2013-12-16T12:00:59.923-08:00,True,,"web,framework,mvc",55747,False,0.9.1.631
"Chad Myers,Jeremy D. Miller,Joshua Flanagan",2011-11-08T22:21:58.827Z,"A compositional, convention-based framework for complex web applications.
		This package allows you to quickly create a new FubuMVC web application. If you just want to reference
		the FubuMVC libraries without the guidance, use the FubuMVC.Lib package instead.",FubuMVC,False,2013-12-16T12:00:59.923-08:00,True,,"web,framework,mvc",55747,False,0.9.1.634
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-11T07:48:30.477Z,The most popular open-source service bus for .net,NServiceBus-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1740
"CityIndex Ltd,Sky Sanders,David Laing",2011-11-09T00:35:16.387Z,RESTful-Webservice-Schema generates SMD and Jschema webservice definition from XML comments,RESTful-Webservice-Schema,False,1899-12-31T16:00:00-08:00,False,,,18269,False,1.0.187
eXpand,2011-11-08T09:25:36.95Z,JobSheduler Module (Web) / eXpand Framework,eXpandJobShedulerWeb,False,2013-08-09T07:41:40.283-07:00,True,JobSheduler Module (Web) / eXpand Framework,"DevExpress,eXpand",31378,False,11.1.3.2
Daniel Wertheim - @@danielwertheim - http://daniel.wertheim.se,2011-11-09T10:25:56.3Z,"SisoDb is a document-oriented provider over SQL-Server. This package is for SQL-Server CE4.
			It lets you persist object graphs without specifying any mappings or extending any base classes interfaces etc.
			It lets you perform queries against SQL-server, using lambda expressions.
			It syncs schemachanges on the fly and can assist you to handle more complex model updates.",SisoDb.SqlCe4,False,2013-03-12T13:05:47.093-07:00,True,SisoDb is a document-oriented provider over SQL-Server.,"sisodb,sql,server,json,document-oriented,database",16085,False,4.0.0
eXpand,2011-11-08T08:57:47.823Z,ConditionalDetailViews Module (Web) / eXpand Framework,eXpandConditionalDetailViewsWeb,False,2013-06-18T08:51:20.957-07:00,True,ConditionalDetailViews Module (Web) / eXpand Framework,"DevExpress,eXpand",27082,False,11.1.3.1
"Jeremy D. Miller,Dru Sellers,et al.",2011-11-08T21:55:38.247Z,Support for creating services via Bottles,Bottles.Host.Packaging,False,2013-08-06T05:34:30.75-07:00,True,,"packaging,service",34666,False,0.9.1.148
Anton Onikiychuk,2011-11-09T13:58:24.643Z,Code Completion for Avalon Editor from SharpDevelop http://www.icsharpcode.net/OpenSource/SD/,SharpDevelopCodeCompletion,False,2014-07-04T01:29:09.133-07:00,True,,,13177,False,1.0.0
eXpand,2011-11-07T21:23:06.653Z,WorkFlow Module (Win) / eXpand Framework,eXpandWorkFlowrWin,False,2013-08-09T07:43:55.84-07:00,True,WorkFlow Module (Win) / eXpand Framework,"DevExpress,eXpand",30724,False,2.1.3.4
"Jeremy D. Miller,Dru Sellers,et al.",2011-11-07T21:24:14.073Z,Tools for deploying IIS web applications built on top of the Bottles framework,Bottles.Deployers.IIS,False,2012-03-19T12:51:46.65-07:00,True,,"packaging,areas,slices",34214,False,0.9.1.147
"Jeremy D. Miller,Dru Sellers,et al.",2011-11-08T21:55:46.927Z,Shared libraries for runtime and deployment packaging of .Net applications,Bottles,False,2016-01-05T05:44:00.873-08:00,True,,"packaging,areas,slices",75651,False,0.9.1.148
eXpand,2011-11-08T09:00:25.737Z,TreelistView Module (Web) / eXpand Framework,eXpandTreelistViewWeb,False,2018-04-09T16:23:30.6+00:00,True,TreelistView Module (Web) / eXpand Framework,"DevExpress,eXpand",67512,False,11.1.3.1
R2,2011-11-08T02:11:56.05Z,"DevFx Lite, HTB Develop Framework For .NET . Assembly Version: 2.0.2011.0",DevFx.Lite,False,2011-11-22T22:38:40.573-08:00,True,,,2624,False,1.0.85374
Matt Wrock,2011-11-11T10:40:34.94Z,"RequestReduce.SqlServer is an add-on to RequestReduce allowing you to store your optimized CSS, JavaScript and sprited images in a SqlServer or SqlServer CE database.",RequestReduce.SqlServer,False,2012-07-30T07:02:36.723-07:00,True,"An add-on allowing storage of the optimized CSS, Javascript and sprited images in SqlServer or SqlServer CE database.","CSS,Minification,Sprites,Website,Performance,Optimization,Compression,Minify,Javascript,SqlServer,RequestReduce",17254,False,1.5.0
Kristoffer Ahl,2011-11-09T13:09:02.613Z,Fluent security configuration for ASP.NET MVC,FluentSecurity,False,2013-12-17T11:28:10.817-08:00,True,,"asp.net,mvc,.net40,security",42823,False,1.3.0
Andrew Tobin,2011-11-08T09:15:43.917Z,"## When prompted to ""OK"" or ""Cancel"" the running of the templates please choose ""Cancel"" or an error will appear in your project ##

* The base MVC install reconfigured for Twitter Bootstrap (in a separate folder)
* Custom scaffolding for Bootstrap
* A css file that gives Bootstrap error classes for Unobtrusive Validation",MahApps.Twitter.Bootstrap,False,2012-02-02T01:23:29.483-08:00,True,A set of files and templates to style your MVC3 application using Twitter Bootstrap.,"twitter,bootstrap,mvc,mvc3,html5,css",10128,False,0.1.1
"Jeremy D. Miller,Dru Sellers,et al.",2011-11-08T21:55:33.457Z,Tools for deploying applications built on top of the Bottles framework,Bottles.Deployment,False,2012-03-19T12:52:01.773-07:00,True,,"packaging,areas,slices",35759,False,0.9.1.148
eXpand,2011-11-10T12:32:20.873Z,MasterDetail Module (Win) / eXpand Framework,eXpandMasterDetailWin,False,2018-04-09T16:16:30.427+00:00,True,MasterDetail Module (Win) / eXpand Framework,"DevExpress,eXpand",68607,False,11.1.8.15
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-10T10:47:26.747Z,The Autofac Container for the nservicebus,NServiceBus.Autofac-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1739
"Chad Myers,Jeremy D. Miller,Joshua Flanagan",2011-11-10T22:01:28.133Z,Specification extensions and automocking utilities for interaction tests.,FubuTestingSupport,False,2014-03-01T07:57:52.687-08:00,True,,"utilities,testing,fubu",26831,False,0.9.2.94
eXpand,2011-11-08T09:27:19.59Z,TreelistView Module (Win) / eXpand Framework,eXpandTreelistViewWin,False,2018-04-09T16:23:47.913+00:00,True,TreelistView Module (Win) / eXpand Framework,"DevExpress,eXpand",68078,False,11.1.3.2
"Jeremy D. Miller,Dru Sellers,et al.",2011-11-08T22:18:46.02Z,Tool support for applications that use Bottles,Bottles.Tools,False,2012-03-19T12:52:25.837-07:00,True,,"packaging,areas,slices",35342,False,0.9.1.150
"Joshua Arnold,et al.",2011-11-07T21:34:52.9Z,A FubuMVC implementation of FubuValidation,FubuMVC.Validation,False,2014-03-01T07:57:37.28-08:00,True,,"fubumvc,mvc,fubu,validation,conventional",70886,False,0.4.0.112
Test,2011-11-10T07:44:52.453Z,My package description.,testexpand,False,2011-11-09T23:44:53.397-08:00,True,,,1038,False,1.0.0
eXpand,2011-11-08T09:25:43.587Z,JobSheduler Module (Win) / eXpand Framework,eXpandJobShedulerWin,False,2013-08-09T07:41:46.73-07:00,True,JobSheduler Module (Win) / eXpand Framework,"DevExpress,eXpand",31633,False,11.1.3.2
"Chad Myers,Jeremy D. Miller,Joshua Flanagan",2011-11-08T22:22:39.187Z,Support for using the ASP.NET WebForms view engine within a FubuMVC application.,FubuMVC.WebForms,False,2013-08-06T05:45:02.56-07:00,True,,"webforms,fubumvc",55171,False,0.9.1.634
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-11T13:50:34.073Z,The Autofac Container for the nservicebus,NServiceBus.Autofac-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1741
"Chad Myers,Jeremy D. Miller,Joshua Flanagan",2011-11-09T21:28:24.77Z,"Minimal assembly references needed for a FubuMVC application. FubuMVC is a compositional, convention-based framework for complex web applications",FubuMVC.References,False,2013-08-06T05:44:36.32-07:00,True,,"web,framework,mvc,fubumvc",57975,False,0.9.1.635
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-11T13:51:09.747Z,The Azure for the NServicebus,NServiceBus.Azure-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1741
Soul_Master,2011-11-10T09:37:59.58Z,"This package is core library of the Higgs RIA Framework. It provides a lot of useful classes (like LazyCache, ResourceCache) and great methods (like UpdateModel and ForEach) in general development.",Higgs,False,2017-10-07T16:08:20.147+00:00,True,,"Framework,RIA,Core",23395,False,1.0.120.2
Viral Shah,2011-11-07T23:52:06.51Z,"Work in progress.
Utilities is a package that includes code that helps improve efficiency during development. Built using .NET 4.0 version.
Email viral.shah@hotmail.co.uk to raise a bug.
Source at https://github.com/mrvshah/Utilities",Utilities,False,2011-12-29T03:24:33.157-08:00,True,,,9173,False,1.9.6
Viral Shah,2011-11-09T05:46:56.47Z,"Utilities is a package that helps improve efficiency during development. Built using .NET 4.0 version.
Email viral.shah@hotmail.co.uk to raise a bug.
Source at https://github.com/mrvshah/Utilities",Utilities,False,2011-12-29T03:24:33.157-08:00,True,,,9173,False,2.0.0
eXpand,2011-11-09T00:48:54.237Z,JobSheduler Module (Win) / eXpand Framework,eXpandJobShedulerWin,False,2013-08-09T07:41:46.73-07:00,True,JobSheduler Module (Win) / eXpand Framework,"DevExpress,eXpand",31633,False,11.1.8.14
Hibernating Rhinos LTD,2011-11-08T12:14:59.997Z,"LLBLGen Profiler is a real-time visual debugger allowing a development team to gain valuable insight and perspective into their usage of LLBLGen. The product is architected with input coming from many top industry leaders within the OR/M community. Alerts are presented in a concise code-review manner indicating patterns of misuse by your application. To streamline your efforts to correct the misuse, we provide links to the problematic code section that triggered the alert.

We provide a 30 day trial to download and see for yourself, the value you will receive with your purchase of LLBLGen Profiler.",LLBLGenProfiler,False,1899-12-31T16:00:00-08:00,False,,"LLBLGen,Profiler,Prof,LLBLGenProf",-1,False,1.0.0.918
eXpand,2011-11-10T12:31:12.807Z,ConditionalDetailViews Module (Web) / eXpand Framework,eXpandConditionalDetailViewsWeb,False,2013-06-18T08:51:20.957-07:00,True,ConditionalDetailViews Module (Web) / eXpand Framework,"DevExpress,eXpand",27082,False,11.1.8.15
eXpand,2011-11-09T00:48:25.247Z,FilterDatastore Module (Web) / eXpand Framework,eXpandFilterDatastoreWeb,False,2016-05-25T07:42:26.04-07:00,True,FilterDatastore Module (Web) / eXpand Framework,"DevExpress,eXpand",60662,False,11.1.8.14
eXpand,2011-11-08T08:58:32.86Z,IO Module (Win) / eXpand Framework,eXpandIOWin,False,2018-04-09T16:14:14.513+00:00,True,IO Module (Win) / eXpand Framework,"DevExpress,eXpand",68485,False,11.1.3.1
"Jeremy D. Miller,Dru Sellers,et al.",2011-11-10T22:28:29.413Z,Tools for deploying TopShelf applications built on top of the Bottles framework,Bottles.Deployers.TopShelf,False,2012-03-19T12:51:54.823-07:00,True,,"packaging,areas,slices",34084,False,0.9.1.154
Chris Hogan,2011-11-09T21:10:42.103Z,General base interfaces and classes for logging,Utility.Logging,False,1899-12-31T16:00:00-08:00,False,,"utility,logging",28473,False,1.3.0.1
"Joshua Arnold,Jaime Febres,Alex Henning Johannessen,Jeremy D. Miller",2011-11-10T22:27:05.34Z,Support for using the Spark view engine within a FubuMVC application.,FubuMVC.Spark,False,2017-01-31T12:51:04.08-08:00,True,,"fubumvc,spark",104931,False,0.9.1.636
frank hadder,2011-11-07T23:42:17.623Z,A css and javascript manager that will dynamically combine and minimize the files and serve them through a handler.,LuckyAssetManager,False,2012-04-23T11:08:18.7-07:00,True,,"css,javascript,js,minification,minify,combine,mvc,AssetManager",7486,False,1.0.5
"Chad Myers,Jeremy D. Miller,Joshua Flanagan",2011-11-08T22:26:26.47Z,Additional functionality useful for FubuMVC applications that use NHibernate and StructureMap,FubuMVC.FastPack,False,2012-04-25T12:05:13.46-07:00,True,,"fubumvc,mvc,nhibernate",47585,False,0.4.1.116
vyunev,2011-11-10T10:56:53.953Z,My package description.,TechEdRussia2011,False,2011-11-10T02:56:54.803-08:00,True,,,1111,False,1.0.0
Andrew Plummer,2011-11-10T14:30:35.713Z,"Sugar is a Javascript library that extends native objects with helpful methods. It is designed to be intuitive, unobtrusive, and let you do more with less code.",sugarjs,False,2013-09-18T02:01:48.653-07:00,True,,sugarjs,13694,False,1.1.0
eXpand,2011-11-08T08:19:28.767Z,PivotChart Module (Web) / eXpand Framework,eXpandPivotChartWeb,False,2018-04-09T16:18:47.917+00:00,True,PivotChart Module (Web) / eXpand Framework,"DevExpress,eXpand",68178,False,2.1.3.5
eXpand,2011-11-09T00:49:45.297Z,NCarousel Module (Web) / eXpand Framework,eXpandNCarouselWeb,False,2018-04-09T16:18:13.867+00:00,True,NCarousel Module (Web) / eXpand Framework,"DevExpress,eXpand",68429,False,11.1.8.14
eXpand,2011-11-08T08:18:52.383Z,MemberLevelSecurity Module (Win) / eXpand Framework,eXpandMemberLevelSecurityWin,False,2015-11-25T10:21:12.1-08:00,True,MemberLevelSecurity Module (Win) / eXpand Framework,"DevExpress,eXpand",56656,False,2.1.3.5
"Chad Myers,Jeremy D. Miller,Joshua Flanagan",2011-11-08T21:52:10Z,Localization utilities,FubuLocalization,False,2016-01-05T05:44:31.873-08:00,True,,"utilities,fubu",59427,False,0.9.2.92
"Jeremy D. Miller,Dru Sellers,et al.",2011-11-08T21:57:53.827Z,Shared libraries for runtime and deployment packaging of .Net applications,Bottles,False,2016-01-05T05:44:00.873-08:00,True,,"packaging,areas,slices",75651,False,0.9.1.149
"Chad Myers,Jeremy D. Miller,Joshua Flanagan",2011-11-08T22:04:12.983Z,Support for using the ASP.NET WebForms view engine within a FubuMVC application.,FubuMVC.WebForms,False,2013-08-06T05:45:02.56-07:00,True,,"webforms,fubumvc",55171,False,0.9.1.632
Tom,2011-11-09T14:36:31.843Z,"Scritchy allows you to get started with CQRS in a few minutes, and without the development overhead one usually have when you apply the CQRS pattern to your app.
The idea is that this lib makes CQRS accessible to everyone.",Scritchy,False,2013-11-05T08:33:48.293-08:00,True,Scritchy- CQRS without the plumbing - CQRS for the masses,CQRS,6302,False,0.1.0.13
"Matt Hinze,Eric Hexter",2011-11-09T19:49:19.317Z,dot sources init scripts and imports modules for custom initialization,init,False,1899-12-31T16:00:00-08:00,False,,,-1,False,1.1.0
"Joshua Arnold,et al.",2011-11-08T05:34:26.56Z,Advanced Diagnostics for FubuMVC.,FubuMVC.Diagnostics,False,2016-01-05T05:45:00.82-08:00,True,,fubumvc,62637,False,0.9.1.630
take.io Team,2011-11-10T17:11:30.56Z,"TakeIo.Essentials is a RESTful framework for ASP.NET MVC 3. TakeIo.Essentials supports Sinatra-like (from Ruby) routes, implements OPTIONS and HEAD methods in a reasonable way, adds syntax-sugar methods for returning OpenSocial (JSON/XML) single items and collections, decouples routing from controllers (you can specify them in Web.config), implements user-friendly exception handlers, and some other goodies.",TakeIo.Essentials,False,2014-01-29T12:46:59.133-08:00,True,TakeIo.Essentials is a RESTful framework for ASP.NET MVC 3.,"json,xml,rest,restful,aspnet,aspnetmvc,aspnetmvc3,mvc3",11657,False,1.0.0.11
Andrew Harcourt,2011-11-09T00:15:59.833Z,"UniMock is a auto-mocking tool that automatically mocks the entire universe and lets you concentrate on writing clean, fast, efficient tests with the minimum of overhead. It allows you to use your choice of mocking/stubbing tool and IoC container.",UniMock.WithNSubstitute,False,2012-08-20T18:52:58.017-07:00,True,,"mock,stub,auto",4171,False,1.0.0.4
Andrew Tobin,2011-11-11T00:30:24.977Z,"## When prompted to ""OK"" or ""Cancel"" the running of the templates please choose ""Cancel"" or an error will appear in your project ##

* The base MVC install reconfigured for Twitter Bootstrap (in a separate folder)
* Custom scaffolding for Bootstrap
* A css file that gives Bootstrap error classes for Unobtrusive Validation",MahApps.Twitter.Bootstrap,False,2012-02-02T01:23:29.483-08:00,True,A set of files and templates to style your MVC3 application using Twitter Bootstrap.,"twitter,bootstrap,mvc,mvc3,html5,css",10128,False,0.1.2
eXpand,2011-11-10T12:32:00.223Z,JobSheduler Module (Web) / eXpand Framework,eXpandJobShedulerWeb,False,2013-08-09T07:41:40.283-07:00,True,JobSheduler Module (Web) / eXpand Framework,"DevExpress,eXpand",31378,False,11.1.8.15
