authors,created,description,id,is_prerelease,last_updated,listed,summary,tags,total_downloads,verified,version
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-20T15:30:14.2Z,"The WebServices Integration for the nservicebus, The most popular open-source service bus for .net",NServiceBus.Integration.WebServices-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1760
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-20T17:16:58.68Z,The Spring Container for the nservicebus,NServiceBus.Spring-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1761
Alan Dean,2011-11-20T17:38:02.977Z,Provides various extensions to ASP.NET MVC3.,Cavity.Web.Mvc3,False,2014-11-25T01:58:11.123-08:00,True,,,6050,False,1.1.0.746
"Joshua Arnold,et al.",2011-11-19T04:44:26.107Z,A FubuMVC implementation of FubuValidation,FubuMVC.Validation,False,2014-03-01T07:57:37.28-08:00,True,,"fubumvc,mvc,fubu,validation,conventional",70886,False,0.4.0.143
Amir Rajan,2011-11-17T01:08:31.66Z,"Dynamic Hotness. Simply put...oak is a clone of ActiveModel (Ruby on Rails inspired) that can be used with ASP.NET MVC.  The nuget package 'oak' is the stable release, this one is the latest release fresh off the presses.",oak-edge,False,2013-12-11T09:38:17.657-08:00,True,,"dynamic,mvc,migrations,rails,aspnetmvc",50043,False,0.5.3
Jonathan Allen,2011-11-16T05:24:15.603Z,Shared library for all Granite projects. Includes new types of collections and support for weak events.,Granite.Commons,False,2013-09-18T23:57:10.127-07:00,True,,".net40,sl4,sl3-wp,sl4-windowsphone71",10024,False,0.2.1
Castle Project Contributors,2011-11-20T10:50:21.5Z,"Integrates with synchronization elements of .NET framework (like ISynchronizeInvoke interface, SynchronizationContext), ensures components that inherit Control get created on UI thread etc.",Castle.SynchronizeFacility,False,2017-09-28T12:18:17.977+00:00,True,Integrates with synchronization elements of .NET framework.,"castle,windsor,inversionOfControl,DependencyInjection,facility,synchronize",4076,False,3.0.0.3001
"Jeremy D. Miller,Dru Sellers,et al.",2011-11-16T20:32:22.383Z,Tools for deploying IIS web applications built on top of the Bottles framework,Bottles.Deployers.IIS,False,2012-03-19T12:51:46.65-07:00,True,,"packaging,areas,slices",34214,False,0.9.1.164
Peter Kuhn,2011-11-20T18:32:00.273Z,This is an extension to the YLOD package that adds support for additional data types which requires the Coding4Fun toolkit.,YLOD.Extras,False,2013-04-21T02:40:39.49-07:00,True,This is an extension to the YLOD package that adds support for additional data types.,"Windows,Phone,Options,dialog,Settings",1787,False,0.9.0
Alexandre Mutel,2011-11-18T23:23:46.607Z,Assembly providing DirectX - XAudio2 managed API,SharpDX.XAudio2,False,2018-02-10T09:05:37.707+00:00,True,,"SharpDX,DirectX,Direct3D,MDX,XAudio2,XAPO",41318,True,2.0.1
eXpand,2011-11-20T11:12:03.59Z,WorldCreator Module (Web) / eXpand Framework,eXpandWorldCreatorWeb,False,2018-04-09T16:26:20.077+00:00,True,WorldCreator Module (Web) / eXpand Framework,"DevExpress,eXpand",67189,False,11.1.8.20
Jeremy D. Miller,2011-11-18T21:09:13.833Z,Giving you piece of mind by making it easy to integrate both Storyteller and Jasmine testing into your FubuMVC applications,Serenity,False,2017-05-22T10:41:01.16-07:00,True,,"web,framework,specification,fubumvc",61003,False,0.9.2.671
"Joshua Arnold,et al.",2011-11-19T04:07:44.183Z,Advanced Diagnostics for FubuMVC.,FubuMVC.Diagnostics,False,2016-01-05T05:45:00.82-08:00,True,,fubumvc,62637,False,0.9.2.673
Alexandre Mutel,2011-11-18T23:21:44.063Z,Assembly providing DirectX - DirectInput managed API,SharpDX.DirectInput,False,2018-02-10T09:04:19.593+00:00,True,,"SharpDX,DirectX,Direct3D,MDX,3D,DirectInput,DInput",46019,True,2.0.1
Henke,2011-11-16T11:35:14.56Z,MVVM basic framework focused on testing viewmodels,DevUI,False,2011-11-16T03:35:15.71-08:00,True,,,1925,False,0.87.0
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-20T15:30:22.47Z,The Autofac Container for the nservicebus,NServiceBus.Autofac-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1760
Henke,2011-11-16T11:07:26.08Z,MVVM basic framework focused on testing viewmodels,DevUI,False,2011-11-16T03:35:15.71-08:00,True,,,1925,False,0.8.0
"Joshua Arnold,et al.",2011-11-17T16:19:54.443Z,A FubuMVC implementation of FubuValidation,FubuMVC.Validation,False,2014-03-01T07:57:37.28-08:00,True,,"fubumvc,mvc,fubu,validation,conventional",70886,False,0.4.0.135
iulian.margarintescu,2011-11-18T23:24:12.163Z,"Utility for filling objects with data.

Supports: Primitive Types, Arrays, IEnumerable<>, IList<>, ICollection<>, ISet<>, IDictionary<>, List<>, HashedSet<>, Dictionary<> and hopefully most of user custom classes",TestDataGenerator,False,2014-12-17T09:08:51.51-08:00,True,,"test,data,fill,object,generator",4100,False,0.0.4
Erik Öjebo,2011-11-17T19:07:20.957Z,Lots of useful stuff for doing all kinds of things in .NET,Gosu.Commons,False,2014-01-01T05:37:47.357-08:00,True,,".net,helpers,utils,gosu,commons,reflection,dynamic",4922,False,1.0.5
"Joshua Arnold,et al.",2011-11-18T23:30:45.727Z,A FubuMVC implementation of FubuValidation,FubuMVC.Validation,False,2014-03-01T07:57:37.28-08:00,True,,"fubumvc,mvc,fubu,validation,conventional",70886,False,0.4.0.141
Demis Bellot,2011-11-15T20:20:52.637Z,C# Redis Client for the fastest NoSQL datastore,ServiceStack.Redis,False,2018-01-02T14:55:19.01+00:00,True,,"Redis,NoSQL,Client,Distributed,Cache,PubSub,Messaging,Transactions",1183501,False,3.0.5
"Chad Myers,Jeremy D. Miller,Joshua Flanagan",2011-11-18T13:39:44.29Z,A foundational library for .Net frameworks including model binding and localization,FubuCore,False,2016-02-03T14:49:48.593+00:00,True,,"utilities,fubu",108808,False,0.9.3.100
Alan Dean,2011-11-20T17:34:08.48Z,Provides data acess for comma separated (CSV) files.,Cavity.Data.Csv,False,1899-12-31T16:00:00-08:00,False,,,-1,False,1.1.0.746
"Chad Myers,Jeremy D. Miller,Joshua Flanagan",2011-11-17T16:33:05.3Z,"Minimal assembly references needed for a FubuMVC application. FubuMVC is a compositional, convention-based framework for complex web applications",FubuMVC.References,False,2013-08-06T05:44:36.32-07:00,True,,"web,framework,mvc,fubumvc",57975,False,0.9.2.667
Viral Shah,2011-11-18T23:29:43.82Z,"Utilities has been separated into Utilities and UtilitiesWeb.
Documentation is included as part of the package.
Source and current issues at https://github.com/mrvshah/Utilities 
Raise a bug at github or email viral.shah@hotmail.co.uk",Utilities,False,2011-12-29T03:24:33.157-08:00,True,Utilities is a package that helps increase efficiency during development.,"ApplicationStartupValidation,AppSettings,Wcf,Service,Enum,Extensions",9173,False,3.3.0
Viral Shah,2011-11-18T07:56:18.92Z,"Utilities has been separated into Utilities and UtilitiesWeb. Documentation is included as part of the package.
Source and current issues at https://github.com/mrvshah/Utilities 
Raise a bug at github or email viral.shah@hotmail.co.uk",UtilitiesWeb,False,2011-12-29T03:25:17.497-08:00,True,Utilities is a package that helps increase efficiency during development.,"Css,Minifier,Javascript,AppSettingsReader,Control,StateBag",2610,False,3.2.0
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-16T14:11:32.243Z,"The hosting template for the nservicebus, The most popular open-source service bus for .net",NServiceBus.Host-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1757
WP7Contrib,2011-11-16T17:16:05.93Z,The complete set of WP7Contrib nuget packages.,WP7Contrib.All,False,2011-11-30T03:15:37.487-08:00,True,Complete set of WP7Contrib assemblies.,"wp,wp7,wp71,wp7contrib,mango",3308,False,1.0.0.15
"Chad Myers,Jeremy D. Miller,Joshua Flanagan",2011-11-19T04:09:20.3Z,Support for using the ASP.NET WebForms view engine within a FubuMVC application.,FubuMVC.WebForms,False,2013-08-06T05:45:02.56-07:00,True,,"webforms,fubumvc",55171,False,0.9.2.673
Jeremy D. Miller,2011-11-18T23:26:54.6Z,Giving you piece of mind by making it easy to integrate both Storyteller and Jasmine testing into your FubuMVC applications,Serenity,False,2017-05-22T10:41:01.16-07:00,True,,"web,framework,specification,fubumvc",61003,False,0.9.2.672
kibiluzbad,2011-11-20T17:57:58.41Z,ASP NET MVC 3 paginator,Ifa,False,2012-08-17T12:51:00.847-07:00,True,,"paging,Paginator,Paginate,pager,ASPNET,MVC3,Pagination,MvcPager",4152,False,1.0.0.1
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-20T17:16:05.577Z,"The testing for the nservicebus, The most popular open-source service bus for .net",NServiceBus.Testing-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1761
Demis Bellot,2011-11-17T00:41:34.337Z,"ServiceStack.NET OrmLite - Light, simple and fast convention-based POCO ORM",ServiceStack.OrmLite.SqlServer,False,2018-01-02T14:52:39.86+00:00,True,,"SQL,Server,OrmLite,POCO,Code-First,Orm,Schema-less,Blobs",626977,False,3.0.5
"Chad Myers,Jeremy D. Miller,Joshua Flanagan",2011-11-18T13:39:54.96Z,Localization utilities,FubuLocalization,False,2016-01-05T05:44:31.873-08:00,True,,"utilities,fubu",59427,False,0.9.3.100
Roman Kuzmin,2011-11-17T19:55:40.783Z,"Invoke-Build.ps1 is a build and test automation tool implemented as a single
PowerShell script. It invokes tasks defined in scripts written in PowerShell
with domain-specific language features. Build flow and concepts are similar to
MSBuild. Scripts are similar to psake but look more like usual due to standard
script parameters and script scope variables.",Invoke-Build,False,2018-04-11T18:20:54.31+00:00,True,"Invoke-Build.ps1 is a build and test automation tool implemented as a single
PowerShell script. It invokes tasks defined in scripts written in PowerShell
with domain-specific language features. Build flow and concepts are similar to
MSBuild. Scripts are similar to psake but look more like usual due to standard
script parameters and script scope variables.","powershell,build,automation,testing",71160,False,1.1.2
Van Thoai Nguyen,2011-11-18T22:20:53.083Z,"The ""WCF Validation Engine"" is a lightweight extensible library to support validation in WCF. It's implementation is strongly based on ASP.NET MVC Source code , that means if you has already familiar with ModelMetatadata, ModelMetadataProvider, ModelValidatorProvider, ModelValidator, you will find it works the same way.",WCF.Validation.Engine,False,2011-11-20T14:47:39.53-08:00,True,A lightweight extensible library to support validation in WCF.,"WCF,Validation,DataAnnotation",2592,False,1.0.0
Paul Welter,2011-11-17T15:11:47.03Z,The MSBuild Community Tasks project is a collection of open source tasks for MSBuild.,MSBuildTasks,False,2017-01-19T08:28:54.093-08:00,True,,MSBuild,872978,False,1.3.0.526
Alan Dean,2011-11-20T17:33:33.687Z,Contains various file system command types.,Cavity.Commands.FileSystem,False,2014-11-25T04:29:47.187-08:00,True,,,5979,False,1.1.0.746
Gabriel Fuller,2011-11-18T21:13:36.57Z,"This is a package that I created to help me in some different projects I work on.

**I DO NOT PROVIDE ANY GUARANTEE OR SUPPORT OF THIS PRODUCT.  USE AT YOUR OWN RISK.**",FullerHelpers,False,2013-01-15T09:55:05.987-08:00,True,,,1563,False,1.0.0
Philip Proplesch,2011-11-17T14:39:22.047Z,XmlRpcMvc helps you to handle XML-RPC requests within an ASP.NET MVC application.,XmlRpcMvc,False,2012-03-09T11:42:48.77-08:00,True,,,3229,False,0.2.0
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-15T22:19:39.263Z,"The testing for the nservicebus, The most popular open-source service bus for .net",NServiceBus.Testing-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1755
eXpand,2011-11-20T11:10:45.017Z,PivotChart Module (Win) / eXpand Framework,eXpandPivotChartWin,False,2018-04-09T16:19:05.76+00:00,True,PivotChart Module (Win) / eXpand Framework,"DevExpress,eXpand",68043,False,11.1.8.20
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-20T17:15:41.727Z,"The hosting template for the nservicebus, The most popular open-source service bus for .net",NServiceBus.Host-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1761
eXpand,2011-11-20T11:09:48.847Z,Logic Module (Win) / eXpand Framework,eXpandLogicWin,False,1899-12-31T16:00:00-08:00,False,Logic Module (Win) / eXpand Framework,"DevExpress,eXpand",12634,False,11.1.8.20
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-16T14:12:34.16Z,The StructureMap Container for the nservicebus,NServiceBus.StructureMap-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1757
Demis Bellot,2011-11-17T00:40:06.95Z,"ServiceStack.NET OrmLite - Light, simple and fast convention-based POCO ORM",ServiceStack.OrmLite.Sqlite32,False,2015-07-07T07:21:02.713-07:00,True,,"Sqlite,32bit,OrmLite,POCO,Code-First,Orm,Schema-less,Blobs",47113,False,3.0.5
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-16T14:12:56.753Z,The NHibernate for the NServicebus,NServiceBus.NHibernate-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1757
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-17T16:04:58.673Z,"The WebServices Integration for the nservicebus, The most popular open-source service bus for .net",NServiceBus.Integration.WebServices-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1758
Steven Luu,2011-11-19T09:37:08.577Z,Utility classes provides convenient extension methods. See http://bitbucket.org/sluu/stputils for more information.,Stp.Utils,False,2011-12-26T17:41:31.63+00:00,True,Utility classes provides convenient extension methods. See http://bitbucket.org/sluu/stputils for more information.,"stp,utility,utils",4339,False,1.9.2
Robert Pickering,2011-11-19T13:01:30.08Z,Help using RavenDB from F# (and Newtonsoft.Json),FsRavenDbTools,False,2011-11-19T05:01:31.047-08:00,True,,"F#,fsharp,nosql",2277,False,0.5.4
WP7Contrib,2011-11-16T17:03:14.9Z,"WP7Contrib core assemblies.

Contains the following assemblies:

WP7Contrib.Common.dll
WP7Contrib.Collections.dll
WP7Contrib.Diagnostics.dll
WP7Contrib.Logging.dll",WP7Contrib.Core,False,2011-11-30T03:00:58.837-08:00,True,WP7Contrib core assemblies.,"wp,wp7,wp71,wp7contrib,logging,caching,cache,mango",4684,False,1.0.0.15
Matt Honeycutt,2011-11-18T01:20:32.46Z,SpecsFor is another Behavior-Driven Development framework that focuses on ease of use for *developers* by minimizing testing friction.,SpecsFor,False,2017-02-23T12:17:25.58-08:00,True,,"testing,tdd,bdd,specs",73636,False,2.0.0
southernsun,2011-11-20T21:54:37.92Z,Northern Lights WP7 Toolkit contains some common tools for WP7 Developers.,NorthernLightsWP7Toolkit,False,2012-11-30T20:50:35.83-08:00,True,,"Windows,Phone,WP,Toolkit,WP7,Northern,Lights",6719,False,0.0.7
Caramel Team,2011-11-15T22:27:16.62Z,Caramel Entities,Caramel.Entities,False,2017-10-26T17:07:43.51+00:00,True,,,9407,False,1.0.0.36
Jonathan Peli de Halleux,2011-11-19T18:14:00.18Z,"QuickGraph provides generic directed/undirected graph datastructures and algorithms for .Net, Silverlight, Windows Phone and Win 8. 
      QuickGraph comes with algorithms such as depth first seach, breath first search, A* search, shortest path, 
      k-shortest path, maximum flow, minimum spanning tree, least common ancestors, etc...",QuickGraph,False,2011-11-19T20:26:29.11-08:00,True,Generic graph data structures and algorithms for .NET,"algorithms,graph,directed,undirected,dfs,bfs,graphviz,graphml,data,structure",253447,False,3.6.61119.6
"Joshua Arnold,Jeremy D. Miller,et al.",2011-11-16T20:46:40.613Z,"FubuValidation - have validation your way, whatever way that happens to be",FubuValidation,False,2014-03-01T07:58:02.463-08:00,True,,"fubu,validation,fubumvc,conventional",72350,False,0.4.0.131
"Dave Newman,Xerxes Battiwalla,Anthony Egerton,Peter van der Woude",2011-11-15T23:47:14Z,Shouldly - Assertion framework for .NET. The way asserting *Should* be,Shouldly,False,2018-01-19T14:18:46.133+00:00,True,,"testing,unit,TDD,AAA,shoulda,testunit,rspec",1373830,False,1.1.0.3
Demis Bellot,2011-11-18T08:45:41.717Z,"ServiceStack.NET OrmLite - Light, simple and fast convention-based POCO ORM",ServiceStack.OrmLite.Sqlite32,False,2015-07-07T07:21:02.713-07:00,True,,"Sqlite,32bit,OrmLite,POCO,Code-First,Orm,Schema-less,Blobs",47113,False,3.0.6
eXpand,2011-11-20T11:08:39.723Z,ConditionalDetailViews Module (Web) / eXpand Framework,eXpandConditionalDetailViewsWeb,False,2013-06-18T08:51:20.957-07:00,True,ConditionalDetailViews Module (Web) / eXpand Framework,"DevExpress,eXpand",27082,False,11.1.8.20
Mark Rendle,2011-11-17T12:31:39.657Z,SQL Server Compact 4.0 ADO provider for the Simple.Data data access library.,Simple.Data.SqlCompact40,False,2012-11-29T15:55:39.307-08:00,True,,"sqlserver,compact,sqlce,database,data,ado,.net40",36021,False,0.10.0.1
Castle Project Contributors,2011-11-20T10:45:01.753Z,Castle Windsor logging facility lets you easily inject loggers into your components. It offers integration with most popular 3rd party logging frameworks like NLog and log4net.,Castle.LoggingFacility,False,2017-09-28T12:17:19.193+00:00,True,WCF Facility integrates Windsor with popular logging frameworks and provides reusable abstraction for logging.,"castle,windsor,inversionOfControl,DependencyInjection,logging,log4net,nlog",635376,False,3.0.0.3001
Peter Kuhn,2011-11-20T18:25:37.283Z,"Are you tired of recreating the same options dialog logic and content for each Windows Phone app every time? ""Your Last Options Dialog"" is a robust and generic, highly configurable, localizable and extensible implementation you can easily pull into your own app and set up for your needs.",YLOD,False,2013-04-21T02:40:12.857-07:00,True,"A generic, configurable, localizable and extensible options dialog implementation for Windows Phone apps.","Windows,Phone,Options,dialog,Settings",2002,False,0.9.0
200OK AB,2011-11-17T10:25:26.47Z,.NET client API for the Truffler REST API. Truffler is a hosted search engine that allows developers to index and search for .NET objects.,Truffler,False,2012-05-03T00:31:43.277-07:00,True,,"Search,Truffler",10828,False,1.0.0.114
eXpand,2011-11-20T11:08:50.573Z,ExceptionHandling Module (Web) / eXpand Framework,eXpandExceptionHandlingWeb,False,2015-04-27T12:07:21.237-07:00,True,ExceptionHandling Module (Web) / eXpand Framework,"DevExpress,eXpand",55870,False,11.1.8.20
eXpand,2011-11-20T11:11:14.267Z,TreelistView Module (Win) / eXpand Framework,eXpandTreelistViewWin,False,2018-04-09T16:23:47.913+00:00,True,TreelistView Module (Win) / eXpand Framework,"DevExpress,eXpand",68078,False,11.1.8.20
Demis Bellot,2011-11-18T08:47:15.907Z,"ServiceStack.NET OrmLite - Light, simple and fast convention-based POCO ORM",ServiceStack.OrmLite.Sqlite64,False,2015-07-07T07:21:42.093-07:00,True,,"Sqlite,64bit,OrmLite,POCO,Code-First,Orm,Schema-less,Blobs",48874,False,3.0.6
objo,2011-11-18T20:35:22.173Z,"Library of property/reflection based custom controls for WPF. The controls includes a PropertyGrid, DataGrid, ColorPicker and many other reusable controls.",PropertyTools.Wpf,False,1900-01-01T00:00:00+00:00,False,,"wpf,controls,propertygrid,propertyeditor,datagrid",78185,False,2011.11.2.2448
Andrew Davey,2011-11-18T18:27:59.85Z,"Core library for Cassette. Cassette automatically builds JavaScript, CSS and HTML template bundles based on the dependencies between files. CoffeeScript and LESS are also supported.",Cassette,False,2014-05-13T00:41:58.637-07:00,True,,"web,javascript,coffeescript,css,html,templates,asp.net",223552,False,0.9.0
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-16T13:37:49.457Z,The Autofac Container for the nservicebus,NServiceBus.Autofac-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1756
Daniel Wertheim - @@danielwertheim - http://daniel.wertheim.se,2011-11-17T16:41:47.373Z,"SisoDb is a document-oriented provider over SQL-Server. This package is for SQL-Server CE4. It lets you persist object graphs without specifying any mappings or extending any base classes interfaces etc. It lets you perform queries against SQL-server, using lambda expressions. It syncs schemachanges on the fly and can assist you to handle more complex model updates.",SisoDb.SqlCe4,False,2013-03-12T13:05:47.093-07:00,True,SisoDb is a document-oriented provider over SQL-Server.,"sisodb,document-database,json,sql,sql-server,sqlce,sqlce4",16085,False,5.0.6
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-16T14:12:45.22Z,The Ninject Container for the nservicebus,NServiceBus.Ninject-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1757
"Chad Myers,Jeremy D. Miller,Joshua Flanagan",2011-11-19T04:07:55.547Z,"A compositional, convention-based framework for complex web applications.
		This package allows you to quickly create a new FubuMVC web application. If you just want to reference
		the FubuMVC libraries without the guidance, use the FubuMVC.Lib package instead.",FubuMVC,False,2013-12-16T12:00:59.923-08:00,True,,"web,framework,mvc",55747,False,0.9.2.673
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-20T22:19:09.78Z,The Unity Container for the nservicebus,NServiceBus.Unity-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1762
Caramel Team,2011-11-15T22:27:30.233Z,Caramel NHibernate StructureMap,Caramel.NHibernate.StructureMap,False,2017-10-26T17:09:07.31+00:00,True,,,8658,False,1.0.0.36
Daniel Gioulakis,2011-11-18T04:33:23.153Z,"A barebones Domain-Driven-Design application framework.

Further information to come soon with examples of use.",NContext,False,2016-11-30T09:59:49.26-08:00,True,,,17058,False,1.6.0
"Jeremy D. Miller,Dru Sellers,et al.",2011-11-18T13:43:45.133Z,Tool support for applications that use Bottles,Bottles.Tools,False,2012-03-19T12:52:25.837-07:00,True,,"packaging,areas,slices",35342,False,0.9.1.166
Corey Kaylor,2011-11-18T23:26:11.077Z,Castle Windsor integration with Rhino.ServiceBus,Rhino.ServiceBus.Castle,False,2013-06-17T09:33:49.193-07:00,True,,"rhino,castle,windsor,servicebus,bus,msmq,messaging,cqrs",13050,False,2.2.2
Alan Dean,2011-11-20T17:34:54.98Z,Provides Royal Mail domain models.,Cavity.Domain.RoyalMail,False,2014-11-25T04:33:19.267-08:00,True,,,11740,False,1.1.0.746
Luca Milan,2011-11-16T17:23:46.28Z,"Elastic is a framework that helps to simplify the ""wiring"" phase of our applications.",Elastic,False,2012-04-05T07:27:52.533-07:00,True,"Elastic is a framework that helps to simplify the ""wiring"" phase of our applications.","bootstrapper,composition,mef",34539,False,1.0.1
"Udi Dahan,Andreas Ohlund,Matt Burton,Jonathan Oliver et al",2011-11-20T15:29:59.357Z,"The testing for the nservicebus, The most popular open-source service bus for .net",NServiceBus.Testing-CI,False,1899-12-31T16:00:00-08:00,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.1760
Calabonga,2011-11-20T03:49:16.56Z,PagedList extension for ASP.NET MVC3 (razor) with custom html-pager.,PagedListExt,False,2015-01-27T16:16:51.157-08:00,True,,"pager,pagedlist,calabonga,extensions,ui,prev,next,page,pagedlistext,mvc,asp.net",21737,False,0.3.5
