authors,created,description,id,is_prerelease,last_updated,listed,summary,tags,total_downloads,verified,version
Emir Trevino,2011-06-23T02:04:41.983Z,"With the SFS tools can be generated in minutes a fully functional enterprise solution, and then helps personalization, creation of business rules and full extensibility for the programmer to make your job more quickly and safely.
Please go to: http://www.sfsdotnet.com for more info.",SFSdotNet-Framework-Web-Mvc,False,2011-06-25T13:12:42.64-07:00,True,Template for SFS architecture (http://en.sfsdotnet.com/sfstools) generate the presentation layer of an enterprise solution fully functional.,"SFS,architecture,n,layers,code,generation,T4,Visual,Studio,2010",2939,False,1.0.2
Haythem Tlili,2011-06-26T14:02:14.64Z,Adds Google Plus One Button To Your BlogEngine.Net Posts.,BlogEngine.GooglePlusOne,False,2011-06-27T01:38:56.5-07:00,True,BlogEngine.Net Extension.,"google,plusone,+1,googleplusone",1693,False,1.0.0
Luis Bocaletti,2011-06-20T04:20:33.22Z,Ninject extension for Bootstrapper.,Bootstrapper.Ninject,False,2014-06-30T19:51:51.293-07:00,True,Ninject extension for Bootstrapper.,,11894,False,2.0.0
FilamentGroup,2011-06-15T13:07:12.097Z,Filament Group Lab Example From Page from: Date Range Picker using jQuery UI 1.6 and jQuery UI CSS Framework,JQueryDateRangePicker,False,2011-06-15T06:07:12.767-07:00,True,,"JQuery,JQueryUI,Datejs",3388,False,2.0.0
Prabir Shrestha,2011-06-23T12:02:01.373Z,Moq helpers for Facebook C# SDK.,Facebook.Moq,False,2012-03-19T08:31:35-07:00,True,,Facebook,4382,False,0.1.0
"Andreas H�kansson,Steven Robbins and contributors",2011-06-21T22:23:57.457Z,Enables using the DotLiquid view engine with nancy,Nancy.Viewengines.DotLiquid,False,2016-12-22T02:25:02.49-08:00,True,"Nancy is a lightweight web framework for the .Net platform, inspired by Sinatra. Nancy aim at delivering a low ceremony approach to building light, fast web applications.","Nancy,Viewengine,Spark",11772,False,0.6.0
Tatham Oddie,2011-06-23T23:40:05.657Z,This edge release is just whatever comes straight off our CI server. Neo4jClient is a .NET client for the Neo4j Rest Server. Neo4j is an open sourced java based transactional graph database that stores data structured in graphs rather than in tables.,Neo4jClient.Edge,False,1899-12-31T16:00:00-08:00,False,,"Neo4j,REST",-1,False,0.0.1.55
Stephen J Naughton,2011-06-21T21:00:08.767Z,"NotAClue Dynamic Data Extensions, Includes: HideColumnIn, ShowOnlyIn and Filter Order attributes with extended MetaModel.",DynamicData.Extensions,False,2011-07-13T10:48:18.907-07:00,True,DynamicData,DynamicData,6617,False,1.0.0
Ian Davis,2011-06-21T14:00:42.11Z,"Configuration library supporting INI, XML, Isolated Storage, Registry, command line, .NET config files as storage mechanisms. 

Values are returned strongly typed and advanced type conversions are applied automatically.

Supports merging of heterogeneous sources into a single composite settings store with cross section value expansion capabilities.",Innovatian.Configuration,False,2014-06-04T06:43:31.36-07:00,True,"Configuration library supporting INI, XML, Isolated Storage, Registry, command line, .NET config files as storage mechanisms.",,2425,False,1.1.2
Tatham Oddie,2011-06-20T07:37:15.58Z,This edge release is just whatever comes straight off our CI server. Neo4jClient is a .NET client for the Neo4j Rest Server. Neo4j is an open sourced java based transactional graph database that stores data structured in graphs rather than in tables.,Neo4jClient.Edge,False,1899-12-31T16:00:00-08:00,False,,"Neo4j,REST",-1,False,0.0.1.37
"Chad Myers,Jeremy D. Miller,Joshua Flanagan",2011-06-16T17:02:35.283Z,Additional functionality useful for FubuMVC applications that use NHibernate and StructureMap,FubuMVC.FastPack,False,2012-04-25T12:05:13.46-07:00,True,,"fubumvc,mvc,nhibernate",47585,False,0.4.1.28
Rob Reynolds,2011-06-27T17:12:02.523Z,RoundhousE is a Professional Database Change and Versioning Management tool. This is to bring roundhouse msbuild tasks to your msbuild.,roundhouse.msbuild,False,2017-12-19T02:24:20.54+00:00,True,RoundhousE - Professional Database Change and Versioning Management,"roundhouse,db,migrations,msbuild,chucknorris",7440,False,0.8.0.329
Akira Inoue,2011-06-17T07:35:03.547Z,Demo Helper for TF.,TechFielders.ILove,False,1899-12-31T16:00:00-08:00,False,,,-1,False,1.0.0
"Daniel Cazzulino,kzu,Clarius",2011-06-17T12:16:21.47Z,"Strong-typed Linq to Web API. Builds on top of HttpClient and provides the easiest way to interface with typed REST services that are modeled around typed entities or contracts.

Example:
var products = client
	.Query<Product>(""products"")
	.OrderBy(x => x.Downloads)
	.Skip(25)
	.Take(25)
	.ToList();",netfx-System.Net.Http.HttpEntityClient,False,2011-06-27T21:20:01.42-07:00,True,Simple CRUD + Query typed HTTP client,"netfx,http,wcf,webapi",11209,False,1.1.1.37
Jose Romaniello,2011-06-16T00:48:03.017Z,NHibernate proxy collections for .Net 4 Set and SortedSet. Created by Jose F. Romaniello (@jfroma).,NHibernate.SetForNet4,False,2011-08-24T14:16:59.217-07:00,True,,,6729,False,1.0.2
Amir Rajan,2011-06-16T23:58:07.61Z,RakeDotNet is a set of rake tasks that help wean yourself of the Visual Studio IDE,rake-dot-net,False,2013-07-21T08:16:59.053-07:00,True,,"automation,rake,build",11930,False,1.0.0
Kevin McKelvin,2011-06-22T20:01:59.093Z,EFHooks simplifies the task of hooking code into EF Code First's extension points and separates concerns to make it easy to unit test your hooking code.,EFHooks,False,2011-09-17T17:18:27.547-07:00,True,EFHooks - Entity Framework Hooking tools,EF,2177,False,1.0.1
Ayende Rahien,2011-06-26T16:15:14.547Z,"Rhino Etl is a developer friendly Extract, transform and load (ETL) library for .NET",Rhino-Etl-Cmd,False,2017-03-02T20:03:34.86-08:00,True,,,3804,False,1.1.0
Jose Romaniello,2011-06-21T19:26:03.017Z,Event-driven http library powered by Reactive Extensions. High scalability nodejs-like architecture.,Anna,False,2015-05-07T07:14:10.657-07:00,True,,"HttpServer,Http,Web,nodejs",7012,False,1.0.1001
"Coding4Fun,Clint Rutkas",2011-06-26T19:48:36.983Z,A toolkit with multiple controls and useful items for Windows Phone Silverlight applications,Coding4Fun.Phone.Controls.Complete,False,1899-12-31T16:00:00-08:00,False,A toolkit with multiple controls and useful items for Windows Phone Silverlight applications,"coding4fun,silverlight,windows,phone,wp7,wp,timespan",-1,False,1.4.2
Michael L Perry,2011-06-17T01:10:38.487Z,Add to a Windows Phone 7 application project. Sets up isolated storage and POX synchronization.,Correspondence.WindowsPhone.App,False,1899-12-31T16:00:00-08:00,False,,"nosql,database,wp7,synchronize",-1,False,1.1.2
Michael L Perry,2011-06-17T01:10:40.547Z,Add to a Windows Phone 7 application. Turns it into a multiple-client test suite.,Correspondence.WindowsPhone.UnitTest,False,1899-12-31T16:00:00-08:00,False,,"nosql,database,wp7,synchronize",-1,False,1.1.2
"Chad Myers,Jeremy D. Miller,Joshua Flanagan",2011-06-15T20:46:24.283Z,Localization utilities,FubuTestingSupport,False,2014-03-01T07:57:52.687-08:00,True,,utilities,26831,False,0.9.1.24
Damian Hickey,2011-06-24T19:04:17.827Z,Core libraries for building custom rules and extending StyleCop,StyleCop,False,2017-07-29T16:39:35.35+00:00,True,,,236314,False,4.5.22
Amir Rajan,2011-06-16T18:19:36.753Z,A mini dsl for creating schema using mvc controllers.  Build your database incrementally with a dialect that maps C# to schema creation.,oak,False,2013-12-11T09:38:56.707-08:00,True,,"database,migrations",31077,False,1.0.1
"Chad Myers,Jeremy D. Miller,Joshua Flanagan",2011-06-21T18:49:34.707Z,Support for using the ASP.NET WebForms view engine within a FubuMVC application.,FubuMVC.WebForms,False,2013-08-06T05:45:02.56-07:00,True,,"webforms,fubumvc",55171,False,0.9.1.495
"Antoine Aubry,Marco Cecconi",2011-06-22T11:01:32.983Z,"The SixPack rapid development library is a collection of classes for rapid development on the .NET/Mono platform. It has been built with medium to large scale sites in mind, and supports high performance requirements (thousands of concurrent users per server.)",SixPack.Data.Entity,False,2012-08-11T11:44:17.877-07:00,True,This package complements the SixPack library by providing useful extensions when working with the Entity Framework.,"rapid,development,library,entity,framework",10883,False,1.2.2
Nathanael Jones,2011-06-16T17:52:13.267Z,"Amazon CloudFront can now cache images processed by the ImageResizer. Adds support for semi-colon based syntax so CloudFront doesn't strip the querystring and break everything.

Example usage: http://cf.server.com/image.jpg;width=100;height=100

Go to resizer.uservoice.com to vote for new features, like automatic redirection, control adapters and html filters to simplify using CloudFront!

Visit http://imageresizing.net for details, documenation, and free support. 
E-mail support@imageresizing.net if you encounter any problems with the software. 
The documentation for this plugin resides at http://imageresizing.net/plugins/cloudfront",ImageResizer.Plugins.CloudFront,False,2018-04-06T18:01:25.46+00:00,True,,"Cropping,Resizer,ImageResizer,ImageResizing.net,Resizing,Photo,Image,Crop,jCrop,Rotate,Drawing,disk,caching,gif,png,octree,quanitization,animated,gifs,dithering",12816,False,3.0.10.2
Tatham Oddie,2011-06-16T01:43:11.297Z,This edge release is just whatever comes straight off our CI server. Neo4jClient is a .NET client for the Neo4j Rest Server. Neo4j is an open sourced java based transactional graph database that stores data structured in graphs rather than in tables.,Neo4jClient.Edge,False,1899-12-31T16:00:00-08:00,False,,"Neo4j,REST",-1,False,0.0.1.28
Tatham Oddie,2011-06-22T11:39:22.717Z,This edge release is just whatever comes straight off our CI server. Neo4jClient is a .NET client for the Neo4j Rest Server. Neo4j is an open sourced java based transactional graph database that stores data structured in graphs rather than in tables.,Neo4jClient.Edge,False,1899-12-31T16:00:00-08:00,False,,"Neo4j,REST",-1,False,0.0.1.45
Luis Bocaletti,2011-06-20T04:13:59.657Z,Unity extension for Bootstrapper,Bootstrapper.Unity,False,2014-06-30T19:59:58.44-07:00,True,Unity extension for Bootstrapper,,23169,False,2.0.0
Igor Tkachev,2011-06-25T19:03:03.39Z,Business Logic Toolkit is a set of components to simplify .NET application development.,BLToolkit,False,2017-06-03T08:59:43.023+00:00,True,,"bltoolkit,Linq,ORM,DAL",59435,False,4.1.0.1782
"Jeremy D. Miller,Dru Sellers,et al.",2011-06-15T18:36:21.72Z,Tools for deploying TopShelf applications built on top of the Bottles framework,Bottles.Deployers.TopShelf,False,2012-03-19T12:51:54.823-07:00,True,,"packaging,areas,slices",34084,False,0.9.0.62
Telerik Inc.,2011-06-20T18:43:17.297Z,An easy-to-use mocking tool with unlimited capabilities,JustMock,False,2018-01-18T12:41:07.12+00:00,True,,,239383,False,2011.1.620
Demis Bellot,2011-06-21T18:33:37.597Z,".NET's fastest JSON, JSV and CSV Text Serializers (3x faster than JSON.NET)",ServiceStack.Text,False,2018-01-02T14:56:34.7+00:00,True,,"JSON,Text,Serializer,CSV,JSV,Dump,PrettyPrint",3722135,False,2.26.0
"Chad Myers,Jeremy D. Miller,Joshua Flanagan",2011-06-15T20:45:57.797Z,A foundational library for .Net frameworks including model binding and localization,FubuCore,False,2016-02-03T14:49:48.593+00:00,True,,utilities,108808,False,0.9.1.24
"Andreas H�kansson,Steven Robbins and contributors",2011-06-21T22:19:42.157Z,Enables hosting Nancy in any application.,Nancy.Hosting.Self,False,2016-12-22T02:24:07.707-08:00,True,"Nancy is a lightweight web framework for the .Net platform, inspired by Sinatra. Nancy aim at delivering a low ceremony approach to building light, fast web applications.",Nancy,457286,False,0.6.0
Manuel De Leon,2011-06-18T04:43:31.893Z,ClosedXML makes it easier for developers to create Excel 2007/2010 files. It provides a nice object oriented way to manipulate the files (similar to VBA) without dealing with the hassles of XML Documents. It can be used by any .NET language like C# and Visual Basic (VB).,ClosedXML,False,2018-04-10T16:32:45.923+00:00,True,,"Excel,OpenXML",1200096,False,0.55.1
Tatham Oddie,2011-06-24T00:12:26.42Z,This edge release is just whatever comes straight off our CI server. Neo4jClient is a .NET client for the Neo4j Rest Server. Neo4j is an open sourced java based transactional graph database that stores data structured in graphs rather than in tables.,Neo4jClient.Edge,False,1899-12-31T16:00:00-08:00,False,,"Neo4j,REST",-1,False,0.0.1.58
"Jim Zimmerman,Nathan Totten,Prabir Shrestha",2011-06-18T15:54:21.707Z,The Facebook C# SDK web component.,FacebookWeb,False,1899-12-31T16:00:00-08:00,False,,Facebook,-1,False,5.0.40
Ian Davis,2011-06-21T13:22:02.47Z,"Configuration library supporting INI, XML, Isolated Storage, Registry, command line, .NET config files as storage mechanisms. 

Values are returned strongly typed and advanced type conversions are applied automatically.

Supports merging of heterogeneous sources into a single composite settings store with cross section value expansion capabilities.",Innovatian.Configuration,False,2014-06-04T06:43:31.36-07:00,True,"Configuration library supporting INI, XML, Isolated Storage, Registry, command line, .NET config files as storage mechanisms.",,2425,False,1.1.1
Soul_Master,2011-06-24T04:38:21.53Z,"This is a Main part of Higgs RIA Framework for ASP.NET MVC 3. This framework mainly focuses on fluent & strongly-typed based coding. It is not totally brand-new framework but it works on the top existing great 3rd-libraries like ASP.NET MVC 3, Fluent Validation 2.0, and Microsoft Ajax Minifier 4.0 to make creating RIA application much easier.",Higgs.MVC,False,1899-12-31T16:00:00-08:00,False,,"Framework,RIA,AJAX,Web-2.0,UI",-1,False,1.0.112
Darrel Miller,2011-06-17T01:46:59.36Z,Community extensions to WCF Web API project,WebAPIContrib,False,2016-02-17T14:30:08.943-08:00,True,,,88326,False,0.3.1
Jake Ginnivan,2011-06-24T08:27:30.687Z,Adds Autofac support to Windows Phone MVC,WindowsPhoneMVC.Extensions.AutofacIntegration,False,2011-09-29T01:52:59.667-07:00,True,,"windows,phone,7,wp7,mvc",3243,False,0.1.0.33
"NHibernate community,Hibernate community",2011-06-20T13:29:56.423Z,Powerful audit trail integrated with NHibernate.,NHibernate.Envers,False,2018-03-21T10:24:33.75+00:00,True,Audit trail integrated with NHibernate.,"Audit,NHibernate",49529,False,0.9.9.1
Mike Goatly,2011-06-27T14:11:11.967Z,LIFTI provides a simple API that allows you to build a searchable full text index. This can be useful for document retrieval or simply allowing .NET objects to be searched for by associated text.,LIFTI,False,2014-04-05T09:53:54.547-07:00,True,The MIT License (MIT),"full,text,index,indexing,lifti,document,retrieval",3819,False,0.6.0
"Daniel Cazzulino,kzu,Clarius",2011-06-15T03:06:32.42Z,Easily get all bytes that make up an arbitrary stream.,netfx-System.IO.StreamGetBytes,False,2011-07-20T11:03:37.833-07:00,True,,"netfx,io,stream",2744,False,1.0.0.9
Outercurve Foundation,2011-06-24T17:15:13.047Z,"MvcContrib was designed to add functionality and ease-of-use to Microsoft's ASP.NET MVC Framework, MVC Contrib is useful for developers looking to develop and test UI elements on top of the ASP.NET MVC framework.
        The TestHelpers.WatiN library includes a series of helpers to streamline the use of WatiN for browser-based testing.",MvcContrib.Mvc3.WatiN-ci,False,2012-03-26T15:33:54.24-07:00,True,"MvcContrib was designed to add functionality and ease-of-use to Microsoft's ASP.NET MVC Framework, MVC Contrib is useful for developers looking to develop and test UI elements on top of the ASP.NET MVC framework.
        The TestHelpers.WatiN library includes a series of helpers to streamline the use of WatiN for browser-based testing.",,23824,False,3.0.74
Ritesh Rao,2011-06-22T21:56:22.717Z,NCommon data adapter for NHibernate,NCommon.NHibernate,False,2011-06-22T14:56:40.233-07:00,True,,"DDD,ORM,Framework",3627,False,1.2.0
John Oxley,2011-06-15T19:30:50.877Z,ISO 8583 Message Builder,OpenIso8583.Net,False,2012-05-05T04:12:05.407-07:00,True,,,12185,False,0.2.3
The jQuery Project,2011-06-21T03:59:53.69Z,"A unified user interface system across all popular mobile device platforms, built on the rock-solid jQuery and jQuery UI foundation. Its lightweight code is built with progressive enhancement, and has a flexible, easily themeable design.",jquery.mobile,False,2014-12-31T11:08:24.44-08:00,True,"A unified user interface system across all popular mobile device platforms, built on the rock-solid jQuery and jQuery UI foundation.","jquery,plugins,phone,touch,ipad,blackberry,mobile",1022207,False,0.5.1
Jose Romaniello,2011-06-22T13:07:17.467Z,Event-driven http library powered by Reactive Extensions. High scalability nodejs-like architecture.,Anna,False,2015-05-07T07:14:10.657-07:00,True,,"HttpServer,Http,Web,nodejs",7012,False,1.0.1002
Julien Patte,2011-06-15T17:30:34.297Z,A lightweight state machine implementation.,Taste.Core,False,2011-06-15T10:30:35.707-07:00,True,,,1600,False,1.1.0
hoffmanic,2011-06-22T12:02:10.39Z,"MVP implementation for Windows Phone 7.0, 7.1 beta and Silverlight 4: Separating behaviour, Maintainable code.",XMVP,False,2011-07-01T04:51:42.827-07:00,True,"Create Windows Phone apps using the MVP pattern, this allows decoupling of ViewModel data and behaviour allowing a greater separation of concerns and increased maintanability.","XamlMvp,Mvp,Windows,Phone,Silverlight",2325,False,1.4.0
"Andreas H�kansson,Steven Robbins and contributors",2011-06-21T22:19:53.657Z,Enables hosting Nancy on WCF.,Nancy.Hosting.Wcf,False,2015-11-05T06:43:19.647-08:00,True,"Nancy is a lightweight web framework for the .Net platform, inspired by Sinatra. Nancy aim at delivering a low ceremony approach to building light, fast web applications.","Nancy,WCF",20976,False,0.6.0
"Joshua Arnold,Jaime Febres,Alex Henning Johannessen,Jeremy D. Miller",2011-06-21T18:49:22.97Z,Support for using the Spark view engine within a FubuMVC application.,FubuMVC.Spark,False,2017-01-31T12:51:04.08-08:00,True,,"fubumvc,spark",104931,False,0.9.1.495
"Daniel Cazzulino,kzu,Clarius",2011-06-15T03:21:37.013Z,Provides support for client-side paging (TotalCount header) and server-side query limits for services that expose IQueryable<T> resources.,netfx-WebApi.QueryableService,False,2011-06-15T21:19:23.627-07:00,True,,"netfx,webapi,http,wcf",3828,False,1.0.0.39
Tim Kellogg,2011-06-26T23:31:16.56Z,A quality tool for testing conventions in .NET web apps & libraries,NetLint,False,2011-07-14T08:24:10.007-07:00,True,A quality tool for testing conventions in .NET web apps & libraries,"unittest,convention,quality,Web",3043,False,1.0.0
"Chad Myers,Jeremy D. Miller,Joshua Flanagan",2011-06-16T19:20:28.503Z,Additional functionality useful for FubuMVC applications that use NHibernate and StructureMap,FubuMVC.FastPack,False,2012-04-25T12:05:13.46-07:00,True,,"fubumvc,mvc,nhibernate",47585,False,0.4.1.29
"Daniel Cazzulino,kzu,Clarius",2011-06-15T03:17:10.2Z,Provides a generics version of XmlSerializer.,netfx-System.Xml.XmlSerializer,False,2011-08-30T14:08:29.547-07:00,True,,"netfx,xmlserializer,xml",4808,False,1.0.0.9
Troy Goode,2011-06-27T04:58:50.907Z,Asp.Net MVC HtmlHelper method for generating paging control for use with PagedList library.,PagedList.Mvc,False,2013-09-30T15:15:34.897-07:00,True,,,1692218,False,3.0.4
Topten Software,2011-06-27T00:14:35.717Z,"PetaPoco is a tiny, single file .NET data access layer inspired by Massive that works with both non-dynamic POCO objects and dynamics.

This package includes the core PetaPoco library + T4 templates to generate POCO classes from your database",PetaPoco,False,2018-04-12T02:48:23.86+00:00,True,,"ORM,POCO,MVC,MVC2,MVC3,ASP.NET,WebForms,WebMatrix,MySQL,Database",217238,False,4.0.3
Microsoft Corporation,2011-06-17T22:43:54.11Z,Web Application used to host a read-only NuGet feed,NuGet.Server,False,2018-02-27T23:26:40.117+00:00,True,,,212975,True,1.4.20609.9012
Paul den Dulk,2011-06-23T20:18:54.623Z,BruTile is a C# library for GIS tile services such as those of Bing maps and OpenStreetMap,BruTile,False,2018-01-03T18:05:46.073+00:00,True,,"tiling,gis,osm,geo",71258,False,0.5.1
Rob Reynolds,2011-06-15T20:59:07.207Z,"dropkick.dev - This gets the dropkick development environment up on your machine.
| Please install with chocolatey (http://nuget.org/List/Packages/chocolatey).",dropkick.dev,False,1899-12-31T16:00:00-08:00,False,dropkick.dev,"dropkick.dev,chocolatey,notSilent",-1,False,1.0.0
"Daniel Cazzulino,kzu,Clarius",2011-06-15T13:54:01.597Z,A simpler NameValueCollection-derived class that uses HTTP query string semantics and renders to a query string when ToString is invoked.,netfx-System.Net.Http.HttpNameValueCollection,False,2011-08-30T14:05:23.183-07:00,True,,"netfx,uri,http,web",3841,False,1.0.0.25
